Person_id,Family_Number,Person_Number,Person_Name,Relation_to_Head,Gender,Age,Nationality_Type,Nationality,Trips_Done,Occupation_Status,Occupation_Type,Usual_Mode_of_Travel,License_Type,Bus_Pass,Special_Needs,Car_Available,Person_id_bk,Age_Group,Occupation_Group,Family_income_band,Family_cars,HH_Car_AV,p_car_AV,Tour,Trip,Goout,Inc_group,Inc_group_order,PersonGroup,PersonGroup_inc,PersonGroup_inc_cv,Old_car_AV,B,E,H,O,S,W,X,Y
2209604,22096,4,Mr. D,Son/Daughter,Male,20,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2209604,18-24,S,8,2,Car_Av,CA,1,5,1,H,3H,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,3
2209605,22096,5,Ms. E,Son/Daughter,Female,20,Saudi,,Yes,Student - University: Full-Time (does not work),,,No License,No,No Problem,Always,2209605,18-24,S,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_S_Female,Saudi_S_Female,Saudi_S_Female_CA,CA,0,1,1,0,0,0,0,0
2209606,22096,6,Ms. F,Son/Daughter,Female,15,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2209606,Dec-15,SP,8,2,Car_Av,CA,1,3,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,1
2209607,22096,7,Mr. G,Son/Daughter,Male,8,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2209607,06-Nov,SP,8,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2233501,22335,1,Mr. A,Head of Household,Male,54,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2233501,45-54,W,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2233502,22335,2,Ms. B,Wife,Female,45,Saudi,,Yes,House Person,,,Car Only,No,No Problem,Always,2233502,45-54,NW,9,2,Car_Av,CA,2,4,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,2,1,0,0,0,1
2233503,22335,3,Ms. C,Maid,Female,36,Non-Saudi Non-Arab,Philippines,Home Errands,Full Time Employed,"House maid, butler, chauffeur, farmer, etc.",Car as Passenger,No License,No,No Problem,Always,2233503,34-44,W,9,2,Car_Av,CA,0,0,0,H,3H,Non-Saudi Non-Arab_W_Female,Non-Saudi Non-Arab_W_Female_3H,Non-Saudi Non-Arab_W_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2233504,22335,4,Mr. D,Son/Daughter,Male,17,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Always,2233504,16-17,SS,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2233505,22335,5,Mr. E,Son/Daughter,Male,15,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2233505,Dec-15,SP,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2233506,22335,6,Mr. F,Son/Daughter,Male,13,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2233506,Dec-15,SP,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2208501,22085,1,Mr. A,Head of Household,Male,30,Non-Saudi Arab,Yemen,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2208501,25-34,W,5,0,Car_Nav,CA,2,4,1,M,2M,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_2M,Non-Saudi Arab_W_Male_2M_CA,CA,0,0,2,0,1,1,0,0
2011701,20117,1,Mr. A,Head of Household,Male,34,Saudi,,Yes,Full Time Employed,military,Car as Driver,Car Only,No,No Problem,Never,2011701,25-34,W,6,1,Car_Av,CA,2,5,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,NCA,0,0,2,1,1,1,0,0
2011702,20117,2,Ms. B,Wife,Female,33,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Always,2011702,25-34,NW,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_CA,CA,0,0,1,0,1,0,0,0
2011703,20117,3,Mr. C,Son/Daughter,Male,8,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2011703,06-Nov,SP,6,1,Car_Av,NCA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_NCA,NCA,0,1,1,0,0,0,0,0
2533001,25330,1,Mr. A,Head of Household,Male,41,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2533001,34-44,W,6,1,Car_Av,CA,2,4,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,2,0,1,1,0,0
2533002,25330,2,Ms. B,Wife,Female,35,Saudi,,homework,Unemployed,,,No License,No,No Problem,Sometimes,2533002,34-44,NW,6,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2533003,25330,3,Mr. C,Son/Daughter,Male,16,Saudi,,Yes,Student - Secondary School,,School Bus,No License,No,No Problem,Always,2533003,16-17,SS,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2533004,25330,4,Ms. D,Son/Daughter,Female,11,Saudi,,Yes,Student - Elementary School,,School Bus,No License,No,No Problem,Sometimes,2533004,06-Nov,SP,6,1,Car_Av,NCA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_NCA,NCA,0,1,1,0,0,0,0,0
2533005,25330,5,Ms. E,Son/Daughter,Female,4,Saudi,,baby girl,Child not at nursery,,,No License,,No Problem,,2533005,<=5,NW,6,1,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2208201,22082,1,Mr. A,Head of Household,Male,35,Non-Saudi Arab,Egyptian,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2208201,34-44,W,5,1,Car_Av,CA,1,2,1,M,2M,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_2M,Non-Saudi Arab_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2208202,22082,2,Mr. B,Work Colleague,Male,32,Non-Saudi Non-Arab,Pakistan,Yes,Full Time Employed,personal office,Car as Passenger,No License,No,No Problem,Sometimes,2208202,25-34,W,5,1,Car_Av,CA,1,2,1,M,2M,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_2M,Non-Saudi Non-Arab_W_Male_2M_CA,CA,0,0,1,0,0,1,0,0
2011801,20118,1,Mr. A,Head of Household,Male,51,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2011801,45-54,NW,5,3,Car_Av,CA,1,5,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,CA,0,0,1,2,2,0,0,0
2011802,20118,2,Ms. B,Wife,Female,47,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Sometimes,2011802,45-54,W,5,3,Car_Av,CA,1,2,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,1,0,0,1,0,0
2011803,20118,3,Mr. C,Son/Daughter,Male,27,Saudi,,Yes,Full Time Employed,personal office,Car as Driver,Car Only,No,No Problem,Always,2011803,25-34,W,5,3,Car_Av,CA,1,3,1,M,2M,Saudi_W_Male,Saudi_W_Male_2M,Saudi_W_Male_2M_CA,CA,0,0,1,1,0,1,0,0
2011804,20118,4,Ms. D,Son/Daughter,Female,23,Saudi,,sick,Unemployed,,,Car Only,No,No Problem,Sometimes,2011804,18-24,NW,5,3,Car_Av,NCA,0,0,0,M,2M,Saudi_NW_Female,Saudi_NW_Female_2M,Saudi_NW_Female_2M_NCA,NCA,0,0,0,0,0,0,0,0
2011805,20118,5,Mr. E,Son/Daughter,Male,19,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Sometimes,2011805,18-24,NW,5,3,Car_Av,CA,1,9,1,M,2M,Saudi_NW_Male,Saudi_NW_Male_2M,Saudi_NW_Male_2M_CA,NCA,0,0,1,5,3,0,0,0
2011806,20118,6,Mr. F,Son/Daughter,Male,15,Saudi,,Yes,Student - Primary School,,School Bus,No License,Yes,No Problem,Always,2011806,Dec-15,SP,5,3,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2011807,20118,7,Mr. G,Son/Daughter,Male,10,Saudi,,Yes,Student - Elementary School,,School Bus,No License,Yes,No Problem,Always,2011807,06-Nov,SP,5,3,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2209401,22094,1,Mr. A,Head of Household,Male,30,Non-Saudi Non-Arab,Nepal,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",Car as Driver,Car Only,No,No Problem,Always,2209401,25-34,W,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_1L,Non-Saudi Non-Arab_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2209402,22094,2,Mr. B,Work Colleague,Male,40,Non-Saudi Non-Arab,Nepal,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",Car as Passenger,No License,No,No Problem,Always,2209402,34-44,W,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_1L,Non-Saudi Non-Arab_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2209403,22094,3,Mr. C,Work Colleague,Male,35,Non-Saudi Non-Arab,Nepal,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",Car as Passenger,No License,No,No Problem,Always,2209403,34-44,W,4,1,Car_Av,CA,1,2,1,L,1L,Non-Saudi Non-Arab_W_Male,Non-Saudi Non-Arab_W_Male_1L,Non-Saudi Non-Arab_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2033201,20332,1,Mr. A,Head of Household,Male,31,Non-Saudi Arab,Egyptian,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",6 - 10 mins walk,No License,No,No Problem,Never,2033201,25-34,W,2,0,Car_Nav,NCA,2,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_NCA,NCA,0,0,2,0,1,1,0,0
2033202,20332,2,Ms. B,Wife,Female,24,Non-Saudi Arab,Egyptian,Yes,House Person,,,No License,No,No Problem,Never,2033202,18-24,NW,2,0,Car_Nav,NCA,1,2,1,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,1,0,1,0,0,0
2033203,20332,3,Mr. C,Son/Daughter,Male,1,Non-Saudi Arab,Egyptian,no,Child not at nursery,,,No License,,No Problem,,2033203,<=5,NW,2,0,Car_Nav,NCA,0,0,0,L,1L,Non-Saudi Arab_NW_Male,Non-Saudi Arab_NW_Male_1L,Non-Saudi Arab_NW_Male_1L_NCA,NCA,0,0,0,0,0,0,0,0
2033301,20333,1,Mr. A,Head of Household,Male,24,Non-Saudi Arab,Egyptian,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",11 - 15 mins walk,No License,No,No Problem,Never,2033301,18-24,W,2,0,Car_Nav,NCA,2,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_NCA,NCA,0,0,2,0,1,1,0,0
2033302,20333,2,Ms. B,Wife,Female,20,Non-Saudi Arab,Egyptian,Yes,House Person,,,No License,No,No Problem,Never,2033302,18-24,NW,2,0,Car_Nav,NCA,1,2,1,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,1,0,1,0,0,0
2233601,22336,1,Ms. A,Head of Household,Female,42,Saudi,,Yes,Full Time Employed,Education - university,Car as Driver,Car Only,No,No Problem,Always,2233601,34-44,W,9,1,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2233602,22336,2,Ms. B,Parents / Grandparents,Female,68,Saudi,,sick,House Person,,,No License,No,No Problem,Always,2233602,65-74,NW,9,1,Car_Av,CA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2233603,22336,3,Ms. C,Maid,Female,36,Saudi,,Home Errands,House Person,,,No License,No,No Problem,Always,2233603,34-44,NW,9,1,Car_Av,CA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2233604,22336,4,Ms. D,Son/Daughter,Female,13,Saudi,,Yes,Student - Primary School,,School Bus,No License,No,No Problem,Always,2233604,Dec-15,SP,9,1,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2233605,22336,5,Ms. E,Son/Daughter,Female,11,Saudi,,Yes,Student - Elementary School,,School Bus,No License,Yes,No Problem,Always,2233605,06-Nov,SP,9,1,Car_Av,CA,2,4,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,2,0,1,0,0,0
2233606,22336,6,Ms. F,Son/Daughter,Female,4,Saudi,,baby girl,Child not at nursery,,,No License,,No Problem,,2233606,<=5,NW,9,1,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_NCA,NCA,0,0,0,0,0,0,0,0
2279001,22790,1,Mr. A,Head of Household,Male,27,Non-Saudi Arab,Egyptian,Yes,Full Time Employed,"Industrial/Mechanics, Factory Shops, Logistics",6 - 10 mins walk,No License,No,No Problem,Never,2279001,25-34,W,2,0,Car_Nav,NCA,2,4,1,L,1L,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_1L,Non-Saudi Arab_W_Male_1L_NCA,NCA,0,0,2,0,1,1,0,0
2279002,22790,2,Ms. B,Wife,Female,22,Non-Saudi Arab,Egyptian,Yes,House Person,,,No License,No,No Problem,Never,2279002,18-24,NW,2,0,Car_Nav,NCA,2,4,1,L,1L,Non-Saudi Arab_NW_Female,Non-Saudi Arab_NW_Female_1L,Non-Saudi Arab_NW_Female_1L_NCA,NCA,0,0,2,0,2,0,0,0
2233701,22337,1,Mr. A,Head of Household,Male,47,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2233701,45-54,W,9,3,Car_Av,CA,1,2,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,0,0,1,0,0
2233702,22337,2,Ms. B,Wife,Female,40,Saudi,,Yes,Full Time Employed,Medical Hospital - Health Center (Governmental),Car as Driver,Car Only,No,No Problem,Always,2233702,34-44,W,9,3,Car_Av,CA,1,2,1,H,3H,Saudi_W_Female,Saudi_W_Female_3H,Saudi_W_Female_3H_CA,CA,0,0,1,0,0,1,0,0
2233703,22337,3,Mr. C,Driver,Male,51,Non-Saudi Arab,Sudan,Yes,Full Time Employed,"House maid, butler, chauffeur, farmer, etc.",Car as Driver,Car Only,No,No Problem,Always,2233703,45-54,W,9,3,Car_Av,CA,3,6,1,H,3H,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_3H,Non-Saudi Arab_W_Male_3H_CA,CA,0,0,3,0,0,0,1,2
2233704,22337,4,Ms. D,Maid,Female,43,Non-Saudi Non-Arab,Sri Lanka,Home Errands,Full Time Employed,"House maid, butler, chauffeur, farmer, etc.",Car as Passenger,No License,No,No Problem,Always,2233704,34-44,W,9,3,Car_Av,CA,0,0,0,H,3H,Non-Saudi Non-Arab_W_Female,Non-Saudi Non-Arab_W_Female_3H,Non-Saudi Non-Arab_W_Female_3H_CA,CA,0,0,0,0,0,0,0,0
2233705,22337,5,Ms. E,Son/Daughter,Female,15,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2233705,Dec-15,SP,9,3,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2233706,22337,6,Mr. F,Son/Daughter,Male,9,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2233706,06-Nov,SP,9,3,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2233707,22337,7,Mr. G,Son/Daughter,Male,4,Saudi,,child,Child not at nursery,,,No License,,No Problem,,2233707,<=5,NW,9,3,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2015601,20156,1,Ms. A,Head of Household,Female,42,Saudi,,Yes,Full Time Employed,Education - university,Car as Driver,Car Only,No,No Problem,Always,2015601,34-44,W,6,1,Car_Av,CA,2,7,1,M,2M,Saudi_W_Female,Saudi_W_Female_2M,Saudi_W_Female_2M_CA,CA,0,0,2,1,1,1,1,1
2015602,20156,2,Ms. B,Son/Daughter,Female,14,Saudi,,Yes,Student - Primary School,,Car as Passenger,No License,No,No Problem,Always,2015602,Dec-15,SP,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2015603,20156,3,Ms. C,Son/Daughter,Female,11,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Always,2015603,06-Nov,SP,6,1,Car_Av,CA,1,2,1,M,2M,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,CA,0,1,1,0,0,0,0,0
2397201,23972,1,Mr. A,Head of Household,Male,56,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2397201,55-64,NW,3,3,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_CA,CA,0,0,1,1,0,0,0,0
2397202,23972,2,Ms. B,Wife,Female,47,Saudi,,Yes,House Person,,,No License,No,No Problem,Sometimes,2397202,45-54,NW,3,3,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_CA,NCA,0,0,1,1,0,0,0,0
2397203,23972,3,Mr. C,Son/Daughter,Male,27,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2397203,25-34,W,3,3,Car_Av,CA,1,2,1,L,1L,Saudi_W_Male,Saudi_W_Male_1L,Saudi_W_Male_1L_CA,CA,0,0,1,0,0,1,0,0
2397204,23972,4,Mr. D,Son/Daughter,Male,24,Saudi,,Yes,Student - University: Full-Time (does not work),,,Car Only,No,No Problem,Always,2397204,18-24,S,3,3,Car_Av,CA,1,2,1,L,1L,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,0
2397205,23972,5,Mr. E,Son/Daughter,Male,16,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2397205,16-17,SS,3,3,Car_Av,CA,1,2,1,L,1L,Saudi_SS_Male,Saudi_SS_Male,Saudi_SS_Male_CA,CA,0,1,1,0,0,0,0,0
2397301,23973,1,Mr. A,Head of Household,Male,58,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2397301,55-64,NW,4,2,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_CA,CA,0,0,1,1,0,0,0,0
2397302,23973,2,Ms. B,Wife,Female,50,Saudi,,Yes,House Person,,,No License,No,No Problem,Sometimes,2397302,45-54,NW,4,2,Car_Av,NCA,1,2,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_NCA,NCA,0,0,1,1,0,0,0,0
2397303,23973,3,Mr. C,Son/Daughter,Male,23,Saudi,,Yes,Student - University: Full-Time (does not work),,,Motorcycle Only,No,No Problem,Always,2397303,18-24,S,4,2,Car_Av,CA,1,2,1,L,1L,Saudi_S_Male,Saudi_S_Male,Saudi_S_Male_CA,CA,0,1,1,0,0,0,0,0
2397304,23973,4,Ms. D,Son/Daughter,Female,31,Saudi,,Yes,Full Time Employed,Offices - government,Car as Passenger,No License,No,No Problem,Sometimes,2397304,25-34,W,4,2,Car_Av,CA,1,2,1,L,1L,Saudi_W_Female,Saudi_W_Female_1L,Saudi_W_Female_1L_CA,CA,0,0,1,0,0,1,0,0
2397305,23973,5,Ms. E,Son/Daughter,Female,62,Saudi,,Yes,Full Time Employed,Offices - government,Car as Passenger,No License,No,No Problem,Sometimes,2397305,55-64,W,4,2,Car_Av,CA,1,2,1,L,1L,Saudi_W_Female,Saudi_W_Female_1L,Saudi_W_Female_1L_CA,CA,0,0,1,0,0,1,0,0
2397306,23973,6,Ms. F,Son/Daughter,Female,25,Saudi,,Yes,Unemployed,,,No License,No,No Problem,Sometimes,2397306,25-34,NW,4,2,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_CA,NCA,0,0,1,1,0,0,0,0
2397307,23973,7,Ms. G,Son/Daughter,Female,17,Saudi,,Yes,Student - Secondary School,,Car as Passenger,No License,No,No Problem,Sometimes,2397307,16-17,SS,4,2,Car_Av,CA,1,2,1,L,1L,Saudi_SS_Female,Saudi_SS_Female,Saudi_SS_Female_CA,CA,0,1,1,0,0,0,0,0
2233801,22338,1,Mr. A,Head of Household,Male,45,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2233801,45-54,W,9,2,Car_Av,CA,1,3,1,H,3H,Saudi_W_Male,Saudi_W_Male_3H,Saudi_W_Male_3H_CA,CA,0,0,1,1,0,1,0,0
2233802,22338,2,Ms. B,Wife,Female,38,Saudi,,Yes,House Person,,,No License,No,No Problem,Always,2233802,34-44,NW,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_NW_Female,Saudi_NW_Female_3H,Saudi_NW_Female_3H_CA,CA,0,0,1,1,0,0,0,0
2233803,22338,3,Mr. C,Driver,Male,40,Non-Saudi Arab,Yemen,Yes,Full Time Employed,"House maid, butler, chauffeur, farmer, etc.",Car as Driver,Car Only,No,No Problem,Always,2233803,34-44,W,9,2,Car_Av,CA,2,4,1,H,3H,Non-Saudi Arab_W_Male,Non-Saudi Arab_W_Male_3H,Non-Saudi Arab_W_Male_3H_CA,CA,0,0,2,0,0,0,0,2
2233804,22338,4,Mr. D,Son/Daughter,Male,12,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,Yes,No Problem,Always,2233804,Dec-15,SP,9,2,Car_Av,CA,1,2,1,H,3H,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_CA,CA,0,1,1,0,0,0,0,0
2233805,22338,5,Mr. E,Son/Daughter,Male,4,Saudi,,child,Child not at nursery,,,No License,,No Problem,,2233805,<=5,NW,9,2,Car_Av,NCA,0,0,0,H,3H,Saudi_NW_Male,Saudi_NW_Male_3H,Saudi_NW_Male_3H_NCA,NCA,0,0,0,0,0,0,0,0
2397601,23976,1,Mr. A,Head of Household,Male,60,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2397601,55-64,NW,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_CA,CA,0,0,1,1,0,0,0,0
2397602,23976,2,Ms. B,Wife,Female,49,Saudi,,Yes,House Person,,,No License,No,No Problem,Sometimes,2397602,45-54,NW,4,1,Car_Av,NCA,1,2,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_NCA,NCA,0,0,1,1,0,0,0,0
2397603,23976,3,Ms. C,Son/Daughter,Female,29,Saudi,,Yes,Full Time Employed,Offices - government,Car as Driver,Car Only,No,No Problem,Always,2397603,25-34,W,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_W_Female,Saudi_W_Female_1L,Saudi_W_Female_1L_CA,CA,0,0,1,0,0,1,0,0
2397604,23976,4,Mr. D,Son/Daughter,Male,22,Saudi,,Yes,Unemployed,,,Car Only,No,No Problem,Always,2397604,18-24,NW,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_CA,CA,0,0,1,1,0,0,0,0
2397605,23976,5,Mr. E,Son/Daughter,Male,18,Saudi,,Yes,House Person,,,No License,No,No Problem,Sometimes,2397605,18-24,NW,4,1,Car_Av,NCA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_NCA,NCA,0,0,1,1,0,0,0,0
2397606,23976,6,Mr. F,Son/Daughter,Male,14,Saudi,,Yes,Student - Primary School,,6 - 10 mins walk,No License,No,No Problem,Sometimes,2397606,Dec-15,SP,4,1,Car_Av,NCA,1,2,1,L,1L,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_NCA,NCA,0,1,1,0,0,0,0,0
2397607,23976,7,Mr. G,Son/Daughter,Male,11,Saudi,,Yes,Student - Elementary School,,6 - 10 mins walk,No License,No,No Problem,Sometimes,2397607,06-Nov,SP,4,1,Car_Av,NCA,1,2,1,L,1L,Saudi_SP_Male,Saudi_SP_Male,Saudi_SP_Male_NCA,NCA,0,1,1,0,0,0,0,0
2397608,23976,8,Ms. H,Son/Daughter,Female,8,Saudi,,Yes,Student - Elementary School,,Car as Passenger,No License,No,No Problem,Never,2397608,06-Nov,SP,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_SP_Female,Saudi_SP_Female,Saudi_SP_Female_CA,NCA,0,1,1,0,0,0,0,0
2397101,23971,1,Mr. A,Head of Household,Male,60,Saudi,,Yes,Retired,,,Car Only,No,No Problem,Always,2397101,55-64,NW,4,1,Car_Av,CA,1,2,1,L,1L,Saudi_NW_Male,Saudi_NW_Male_1L,Saudi_NW_Male_1L_CA,CA,0,0,1,1,0,0,0,0
2397102,23971,2,Ms. B,Wife,Female,50,Saudi,,Yes,House Person,,,No License,No,No Problem,Sometimes,2397102,45-54,NW,4,1,Car_Av,NCA,1,2,1,L,1L,Saudi_NW_Female,Saudi_NW_Female_1L,Saudi_NW_Female_1L_NCA,NCA,0,0,1,1,0,0,0,0
